split,name,n,term_count,oracle_depth,predicted_depth,correct_depth,single_score,single_T,single_CNOT,single_depth,single_ancilla,single_time_s,depth1_score,depth1_T,depth1_CNOT,depth1_depth,depth1_ancilla,depth1_time_s,depth2_score,depth2_T,depth2_CNOT,depth2_depth,depth2_ancilla,depth2_time_s,policy_score,policy_time_s,oracle_score,oracle_all_time_s
train,train_n18_0053_mixed,18,127,2,2,1,2440.635,2356,1371,1371,4,0.009306500000093365,2275.755,2196,1283,1283,4,0.06121841699859942,2140.215,2064,1219,1219,4,0.29069254199930583,2140.215,0.29069254199930583,2140.215,0.3612174589979986
train,train_n18_0054_mixed,18,129,2,2,1,1941.8100000000002,1868,1210,1210,3,0.009292500002629822,1814.0500000000002,1744,1142,1142,3,0.0625674170005368,1723.85,1656,1102,1102,3,0.29850312499911524,1723.85,0.29850312499911524,1723.85,0.3703630420022819
train,train_n18_0055_deep,18,173,2,2,1,3526.345,3412,1939,1939,3,0.013364917002036236,3365.225,3256,1847,1847,3,0.09018300000025192,3231.245,3124,1775,1775,4,0.42995541600248544,3231.245,0.42995541600248544,3231.245,0.5335033330047736
train,train_n18_0056_mixed,18,65,2,2,1,925.375,888,559,559,3,0.004434041002241429,901.0749999999999,864,553,553,3,0.02845033300036448,871.2149999999999,836,519,519,3,0.13614020900058676,871.2149999999999,0.13614020900058676,871.2149999999999,0.16902458300319267
train,train_n18_0057_mixed,18,129,2,2,1,2228.485,2152,1259,1259,3,0.009284959000069648,2154.165,2080,1217,1217,3,0.061995500000193715,2096.305,2024,1183,1183,3,0.2983713749999879,2096.305,0.2983713749999879,2096.305,0.36965183400025126
train,train_n18_0058_deep,18,180,2,2,1,4512.045,4384,2187,2187,3,0.014295708999270573,4337.504999999999,4212,2105,2105,4,0.09562437500062515,4181.1849999999995,4060,2027,2027,4,0.46336891700048,4181.1849999999995,0.46336891700048,4181.1849999999995,0.5732890010003757
train,train_n18_0059_mixed,18,98,2,2,1,1614.1650000000002,1556,967,967,2,0.0067507500025385525,1534.085,1476,929,929,3,0.044838375000836095,1480.885,1424,907,907,3,0.22118645899900002,1480.885,0.22118645899900002,1480.885,0.27277558400237467
train,train_n18_0060_mixed,18,65,2,2,1,890.0500000000001,848,608,608,4,0.0044715420008287765,799.75,760,566,566,4,0.028808333998313174,740.23,700,538,538,5,0.13216354199903435,740.23,0.13216354199903435,740.23,0.1654434179981763
train,train_n18_0061_mixed,18,129,2,2,1,2577.02,2492,1414,1414,3,0.009960917002899805,2427.2400000000002,2348,1310,1310,3,0.06429891700099688,2291.26,2216,1238,1238,3,0.30422220900072716,2291.26,0.30422220900072716,2291.26,0.37848204300462385
train,train_n18_0062_deep,18,218,2,2,1,5303.1449999999995,5144,2709,2709,4,0.018356458000198472,5114.165,4960,2619,2619,4,0.12011812499986263,4949.725,4800,2539,2539,4,0.588794584000425,4949.725,0.588794584000425,4949.725,0.727269167000486
train,train_n18_0063_shallow,18,64,2,0,0,826.145,792,536,537,2,0.00411362500017276,805.285,772,520,521,2,0.02715370899750269,796.8650000000001,764,512,513,2,0.1055945830012206,826.145,0.00411362500017276,796.8650000000001,0.13686191699889605
train,train_n18_0064_shallow,18,72,1,2,0,1310.9250000000002,1264,767,767,2,0.004900708001514431,1290.065,1244,751,751,2,0.03260200000295299,1290.065,1244,751,751,2,0.11004570800287183,1290.065,0.11004570800287183,1290.065,0.14754841600733926
train,train_n18_0065_deep,18,183,2,2,1,4075.7900000000004,3948,2182,2182,3,0.014048500001081266,3922.59,3800,2088,2088,3,0.09523875000013504,3831.83,3712,2038,2038,3,0.4652108330010378,3831.83,0.4652108330010378,3831.83,0.5744980830022541
train,train_n18_0066_deep,18,163,2,2,1,3747.1900000000005,3636,1884,1884,3,0.012785209000867326,3565.6500000000005,3460,1784,1784,3,0.08474470800138079,3418.1100000000006,3316,1720,1720,3,0.40456929200081504,3418.1100000000006,0.40456929200081504,3418.1100000000006,0.5020992090030632
train,train_n18_0067_deep,18,190,2,2,1,3891.98,3764,2148,2148,4,0.015138000002480112,3739.56,3616,2068,2068,4,0.10287266700106557,3611.8,3492,2000,2000,4,0.4991293749990291,3611.8,0.4991293749990291,3611.8,0.6171400420025748
train,train_n18_0068_mixed,18,69,2,2,1,1145.9150000000002,1104,641,641,3,0.004675542000768473,1084.495,1044,615,615,3,0.030505790997267468,1039.535,1000,597,597,3,0.13283850000152597,1039.535,0.13283850000152597,1039.535,0.1680198329995619
train,train_n18_0069_mixed,18,100,2,2,1,2024.27,1956,1114,1114,3,0.0070774169980722945,1941.73,1876,1068,1068,3,0.0475211249977292,1875.19,1812,1022,1022,3,0.22926616599943372,1875.19,0.22926616599943372,1875.19,0.2838647079952352
train,train_n18_0070_shallow,18,64,2,1,0,869.575,832,563,563,3,0.004201542000373593,861.1550000000001,824,555,555,3,0.027805666999483947,857.0749999999999,820,553,553,3,0.12332375000187312,861.1550000000001,0.027805666999483947,857.0749999999999,0.15533095900173066
train,train_n18_0071_shallow,18,38,1,1,1,549.4100000000001,524,346,346,3,0.0025940000014088582,520.77,496,334,334,3,0.009537249999993946,520.77,496,334,334,3,0.017037333000189392,520.77,0.009537249999993946,520.77,0.029168583001592197
train,train_n18_0072_shallow,18,66,2,2,1,968.52,932,544,544,3,0.004445415997906821,968.52,932,544,544,3,0.028971291998459492,960.04,924,534,534,3,0.12295716700100456,960.04,0.12295716700100456,960.04,0.15637387499737088
train,train_n18_0073_mixed,18,76,2,2,1,1422.53,1372,796,796,3,0.005436958002974279,1397.33,1348,774,774,3,0.03553220800313284,1380.81,1332,764,764,3,0.12923824999961653,1380.81,0.12923824999961653,1380.81,0.17020741600572364
train,train_n18_0074_mixed,18,56,1,1,1,782.2249999999999,748,503,503,3,0.003610625000874279,761.365,728,487,487,3,0.013583459000074072,761.365,728,487,487,3,0.028522458000225015,761.365,0.013583459000074072,761.365,0.045716542001173366
train,train_n18_0075_shallow,18,35,0,0,1,557.695,536,315,315,2,0.002300000000104774,557.695,536,315,315,2,0.00439274999735062,557.695,536,315,315,2,0.004376249999040738,557.695,0.002300000000104774,557.695,0.011068999996496132
train,train_n18_0076_deep,18,215,2,2,1,4500.700000000001,4360,2375,2376,4,0.016936166997766122,4253.0199999999995,4120,2237,2238,4,0.11335687500104541,4011.26,3884,2133,2134,4,0.536687540999992,4011.26,0.536687540999992,4011.26,0.6669805829988036
train,train_n18_0077_mixed,18,81,2,2,1,1215.2150000000001,1168,735,735,3,0.005647791000228608,1152.895,1108,693,693,3,0.037267417003022274,1111.815,1068,673,673,3,0.17554316599853337,1111.815,0.17554316599853337,1111.815,0.21845837400178425
train,train_n18_0078_shallow,18,59,2,1,0,862.875,828,515,515,3,0.004006250001111766,821.795,788,495,495,3,0.02589879099832615,793.1550000000001,760,483,483,3,0.11513349999950151,821.795,0.02589879099832615,793.1550000000001,0.14503854099893942
train,train_n18_0079_mixed,18,65,2,2,1,806.415,772,541,541,2,0.004298790998291224,773.1149999999999,740,517,517,2,0.027654584002448246,744.4750000000001,712,505,505,2,0.13447912499759695,744.4750000000001,0.13447912499759695,744.4750000000001,0.16643249999833643
valid,valid_n14_0000_deep,14,201,2,2,1,4328.070000000001,4180,2476,2476,5,0.01106029199945624,4027.2299999999996,3888,2316,2316,5,0.07674512499943376,3788.57,3656,2196,2196,5,0.3528967090023798,3788.57,0.3528967090023798,3788.57,0.4407021260012698
valid,valid_n14_0001_deep,14,149,2,2,1,3188.9700000000003,3080,1810,1810,4,0.008213749999413267,2921.4300000000003,2820,1674,1674,4,0.05534724999961327,2748.3300000000004,2652,1582,1582,4,0.25207112499992945,2748.3300000000004,0.25207112499992945,2748.3300000000004,0.315632124998956
valid,valid_n14_0002_deep,14,157,2,2,1,2994.8300000000004,2892,1733,1734,3,0.008349749998160405,2825.2700000000004,2728,1633,1634,3,0.05755487499845913,2709.83,2616,1571,1572,3,0.2647158750005474,2709.83,0.2647158750005474,2709.83,0.3306204999971669
valid,valid_n14_0003_mixed,14,91,2,2,1,1251.8099999999997,1196,890,890,3,0.004598499999701744,1062.49,1012,794,794,3,0.030049708002479747,1016.17,968,752,752,3,0.1302952500009269,1016.17,0.1302952500009269,1016.17,0.1649434580031084
valid,valid_n14_0004_deep,14,208,2,2,1,4658.375,4520,2371,2371,3,0.011572458999580704,4473.275000000001,4340,2279,2279,3,0.07792125000196393,4308.515,4180,2193,2193,3,0.3633389169990551,4308.515,0.3633389169990551,4308.515,0.4528326260005997
valid,valid_n14_0005_shallow,14,58,2,2,1,675.75,644,458,458,3,0.0027012499995180406,596.65,568,402,402,3,0.017294125002081273,575.79,548,386,386,3,0.07572779100155458,575.79,0.07572779100155458,575.79,0.09572316600315389
valid,valid_n14_0006_deep,14,162,2,2,1,2710.705,2604,1767,1767,4,0.00870316699729301,2502.3849999999998,2404,1617,1617,4,0.059764999998151325,2353.8450000000003,2260,1535,1535,4,0.26135599999906844,2353.8450000000003,0.26135599999906844,2353.8450000000003,0.3298241669945128
valid,valid_n14_0007_shallow,14,64,2,2,1,1079.605,1040,600,601,3,0.003074832999118371,902.885,868,514,515,3,0.01932591700096964,882.025,848,498,499,3,0.08412995799881173,882.025,0.08412995799881173,882.025,0.10653070799889974
valid,valid_n14_0008_mixed,14,90,2,1,0,1629.49,1572,920,920,3,0.004309665997425327,1559.51,1504,884,884,3,0.02901262500017765,1493.8700000000001,1440,854,854,3,0.1347204170015175,1559.51,0.02901262500017765,1493.8700000000001,0.16804270799912047
valid,valid_n14_0009_deep,14,143,2,2,1,2590.9449999999997,2496,1593,1593,3,0.007613583002239466,2483.845,2392,1537,1537,3,0.17455291700025555,2388.085,2300,1469,1469,3,0.2387678329978371,2388.085,0.2387678329978371,2388.085,0.4209343330003321
valid,valid_n14_0010_deep,14,197,2,2,1,3684.88,3556,2164,2164,4,0.0106013750009879,3518.7799999999997,3396,2054,2054,4,0.07337229200129514,3360.4399999999996,3244,1940,1940,4,0.3370006250006554,3360.4399999999996,0.3370006250006554,3360.4399999999996,0.42097429200293845
valid,valid_n14_0011_mixed,14,88,2,2,1,1344.57,1288,904,904,3,0.004475666999496752,1220.25,1168,826,826,3,0.02894708300300408,1121.3899999999999,1072,774,774,3,0.1287423329995363,1121.3899999999999,0.1287423329995363,1121.3899999999999,0.16216508300203714
valid,valid_n14_0012_deep,14,237,2,2,1,5116.084999999999,4956,2761,2761,3,0.013303832998644793,4794.125,4644,2545,2545,4,0.08918445900053484,4545.345,4400,2459,2459,4,0.4041730409990123,4545.345,0.4041730409990123,4545.345,0.5066613329981919
valid,valid_n14_0013_deep,14,190,2,2,1,3530.23,3412,2008,2008,3,0.010164166000322439,3323.23,3212,1882,1882,3,0.07001066700104275,3190.35,3084,1794,1794,3,0.31877141700169886,3190.35,0.31877141700169886,3190.35,0.39894625000306405
valid,valid_n14_0014_mixed,14,111,2,2,1,2159.9249999999997,2088,1179,1179,3,0.005619833998935064,2068.3849999999998,2000,1115,1115,3,0.037327416001062375,1997.965,1932,1071,1071,3,0.17015304199958337,1997.965,0.17015304199958337,1997.965,0.2131002919995808
valid,valid_n14_0015_shallow,14,40,2,1,0,537.375,512,381,381,2,0.0017117499992309604,516.5150000000001,492,365,365,2,0.010721667000325397,508.09499999999997,484,357,357,2,0.03687895899929572,516.5150000000001,0.010721667000325397,508.09499999999997,0.049312375998852076
valid,valid_n14_0016_deep,14,151,2,2,1,3276.54,3176,1692,1692,3,0.008140124999044929,3112.12,3016,1612,1612,3,0.05514016599772731,2984.8,2892,1552,1552,3,0.2635618339991197,2984.8,0.2635618339991197,2984.8,0.32684212499589194
valid,valid_n14_0017_deep,14,104,2,2,1,1966.375,1900,1079,1079,3,0.005240082999080187,1895.9550000000002,1832,1035,1035,3,0.034782124999765074,1809.975,1748,999,999,3,0.1639209579989256,1809.975,0.1639209579989256,1809.975,0.20394316599777085
valid,valid_n14_0018_deep,14,198,2,2,1,3947.9349999999995,3816,2255,2255,3,0.010625375001836801,3739.255,3616,2099,2099,3,0.07399766599701252,3575.5950000000003,3456,2033,2033,3,0.3428477919987927,3575.5950000000003,0.3428477919987927,3575.5950000000003,0.427470832997642
valid,valid_n14_0019_mixed,14,146,2,2,1,2838.73,2744,1588,1588,3,0.007900542001152644,2686.9900000000002,2596,1520,1520,3,0.05314495899801841,2572.0099999999998,2484,1466,1466,3,0.24070020799990743,2572.0099999999998,0.24070020799990743,2572.0099999999998,0.3017457089990785
valid,valid_n14_0020_mixed,14,133,2,2,1,2520.4,2436,1402,1402,3,0.0071074580009735655,2389.08,2308,1342,1342,3,0.04809920900152065,2306.5400000000004,2228,1296,1296,3,0.22168937499736785,2306.5400000000004,0.22168937499736785,2306.5400000000004,0.27689604199986206
valid,valid_n14_0021_mixed,14,131,2,2,1,2304.575,2228,1261,1261,3,0.006978875000640983,2205.695,2132,1209,1209,3,0.04625079100151197,2131.375,2060,1167,1167,3,0.20912366600168752,2131.375,0.20912366600168752,2131.375,0.2623533320038405
valid,valid_n14_0022_shallow,14,65,2,2,1,1210.16,1168,646,646,3,0.0030632500020146836,1107.74,1068,602,602,3,0.019886999998561805,1091.2200000000003,1052,592,592,3,0.09015091699984623,1091.2200000000003,0.09015091699984623,1091.2200000000003,0.11310116700042272
valid,valid_n14_0023_mixed,14,108,2,2,1,2145.52,2076,1136,1136,3,0.005422040998382727,1965.08,1900,1056,1056,3,0.03584291600054712,1825.66,1764,994,994,3,0.16793308400156093,1825.66,0.16793308400156093,1825.66,0.20919804100049078
valid,valid_n16_0000_deep,16,120,2,2,1,2561.0249999999996,2480,1343,1343,3,0.007837208999262657,2396.585,2320,1263,1263,3,0.051874834000045666,2287.505,2212,1207,1207,4,0.24096333399938885,2287.505,0.24096333399938885,2287.505,0.3006753769986972
valid,valid_n16_0001_deep,16,168,2,2,1,3436.5150000000003,3328,1835,1835,3,0.011654916997940745,3291.855,3188,1751,1751,3,0.10338662499998463,3189.4350000000004,3088,1707,1707,3,0.4169043749971024,3189.4350000000004,0.4169043749971024,3189.4350000000004,0.5319459169950278
valid,valid_n16_0002_shallow,16,28,2,2,1,515.46,496,276,276,2,0.0015647920008632354,515.46,496,276,276,2,0.0015535830025328323,515.46,496,276,276,2,0.0015415420020872261,515.46,0.0015415420020872261,515.46,0.004659917005483294
valid,valid_n16_0003_mixed,16,130,2,2,1,2500.855,2412,1447,1447,4,0.008642875000077765,2352.3149999999996,2268,1365,1365,4,0.05711045800126158,2220.9949999999994,2140,1305,1305,4,0.2680260419983824,2220.9949999999994,0.2680260419983824,2220.9949999999994,0.33377937499972177
valid,valid_n16_0004_deep,16,185,2,2,1,4391.485,4256,2249,2249,5,0.012671208998654038,4152.384999999999,4024,2121,2121,5,0.08526487500057556,3983.625,3860,2035,2035,5,0.4014876670007652,3983.625,0.4014876670007652,3983.625,0.4994237509999948
valid,valid_n16_0005_shallow,16,34,1,1,1,338.025,316,285,285,3,0.0018227079999633133,333.945,312,283,283,3,0.004879583000729326,333.945,312,283,283,3,0.0061844159972679336,333.945,0.004879583000729326,333.945,0.012886706997960573
valid,valid_n16_0006_deep,16,195,2,2,1,4276.455000000001,4144,2265,2265,3,0.01326412500202423,4087.455,3960,2175,2175,3,0.09016724999673897,3940.915,3816,2093,2093,4,0.42750612500094576,3940.915,0.42750612500094576,3940.915,0.530937499999709
valid,valid_n16_0007_mixed,16,79,2,2,1,1031.79,976,818,818,5,0.0047110409977904055,969.4699999999999,916,776,776,5,0.031079625001439126,928.39,876,756,756,5,0.14121637500284123,928.39,0.14121637500284123,928.39,0.17700704100207076
valid,valid_n16_0008_deep,16,181,2,2,1,3631.5699999999997,3508,2106,2106,3,0.012457875000109198,3431.5899999999997,3312,1998,1998,4,0.08414333300243015,3241.85,3128,1894,1894,4,0.3899358749986277,3241.85,0.3899358749986277,3241.85,0.48653708300116705
valid,valid_n16_0009_mixed,16,90,2,2,1,1387.735,1332,889,889,3,0.005356666999432491,1259.955,1208,821,821,3,0.035720625000976725,1218.7549999999999,1168,799,799,3,0.1629760420000821,1218.7549999999999,0.1629760420000821,1218.7549999999999,0.2040533340004913
valid,valid_n16_0010_shallow,16,78,2,2,1,998.62,956,652,652,3,0.004630166000424651,948.8599999999999,908,620,620,3,0.030321791000460507,915.5600000000001,876,596,596,3,0.13769020800100407,915.5600000000001,0.13769020800100407,915.5600000000001,0.17264216500188923
valid,valid_n16_0011_shallow,16,57,2,2,1,833.5350000000001,796,563,563,3,0.0032529579984839074,800.235,764,539,539,3,0.02100787499875878,779.375,744,523,523,3,0.10149520900085918,779.375,0.10149520900085918,779.375,0.12575604199810186
valid,valid_n16_0012_shallow,16,51,0,1,0,885.85,852,498,498,3,0.003030666000995552,885.85,852,498,498,3,0.01641458299855003,885.85,852,498,498,3,0.044936459002201445,885.85,0.01641458299855003,885.85,0.06438170800174703
valid,valid_n16_0013_shallow,16,22,2,1,0,354.48500000000007,340,223,223,1,0.0012012500010314398,354.48500000000007,340,223,223,1,0.0011977499998465646,354.48500000000007,340,223,223,1,0.001189458002045285,354.48500000000007,0.0011977499998465646,354.48500000000007,0.0035884580029232893
valid,valid_n16_0014_shallow,16,48,0,1,0,717.91,688,462,462,2,0.0026199999992968515,717.91,688,462,462,2,0.0049993749998975545,717.91,688,462,462,2,0.004992707999917911,717.91,0.0049993749998975545,717.91,0.012612082999112317
valid,valid_n16_0015_mixed,16,89,2,2,1,1834.68,1776,942,942,3,0.005341374999261461,1777.6000000000001,1720,922,922,3,0.03537300000243704,1722.0800000000002,1664,894,894,4,0.17621650000000955,1722.0800000000002,0.17621650000000955,1722.0800000000002,0.21693087500170805
valid,valid_n16_0016_deep,16,140,2,2,1,2736.285,2640,1581,1581,4,0.009477709001657786,2514.065,2424,1469,1469,4,0.06222895799874095,2390.5449999999996,2304,1405,1405,4,0.2826367920024495,2390.5449999999996,0.2826367920024495,2390.5449999999996,0.35434345900284825
valid,valid_n16_0017_shallow,16,51,2,1,0,987.3100000000001,952,524,524,3,0.003033000000868924,855.6700000000001,824,458,458,3,0.019356249998963904,847.25,816,450,450,3,0.07114029099830077,855.6700000000001,0.019356249998963904,847.25,0.0935295409981336
valid,valid_n16_0018_shallow,16,47,2,2,1,937.1700000000001,904,486,486,3,0.0028181659981783014,871.09,840,448,448,3,0.015306833000067854,846.79,816,442,442,3,0.042494999997870764,846.79,0.042494999997870764,846.79,0.06061999899611692
valid,valid_n16_0019_shallow,16,71,2,2,1,1116.065,1072,679,679,3,0.00419254200096475,1048.425,1004,649,649,4,0.02659454199965694,1015.125,972,625,625,4,0.1297111669991864,1015.125,0.1297111669991864,1015.125,0.16049825099980808
valid,valid_n16_0020_mixed,16,119,2,2,1,2001.52,1932,1134,1134,3,0.007781457999954,1836.62,1772,1046,1046,3,0.050474457999371225,1721.74,1660,994,994,3,0.22967937499925029,1721.74,0.22967937499925029,1721.74,0.2879352909985755
valid,valid_n16_0021_deep,16,117,2,2,1,2339.43,2260,1278,1278,4,0.007447791998856701,2146.11,2072,1182,1182,4,0.049103707999165636,2030.0099999999998,1960,1108,1108,4,0.2304860420008481,2030.0099999999998,0.2304860420008481,2030.0099999999998,0.28703754199887044
valid,valid_n16_0022_shallow,16,57,0,2,0,951.6550000000001,916,565,565,2,0.0031243750017893035,951.6550000000001,916,565,565,2,0.011652999997750157,951.6550000000001,916,565,565,2,0.011771207999117905,951.6550000000001,0.011771207999117905,951.6550000000001,0.026548582998657366
valid,valid_n16_0023_deep,16,161,2,2,1,3483.09,3376,1810,1810,3,0.010877166001591831,3293.55,3192,1710,1710,3,0.07158812499983469,3128.77,3032,1624,1624,3,0.33395641700190026,3128.77,0.33395641700190026,3128.77,0.4164217080033268
valid,valid_n18_0000_deep,18,144,2,2,1,2727.27,2632,1598,1598,3,0.011310290999972494,2546.0699999999997,2456,1504,1504,3,0.07544562499970198,2380.07,2296,1396,1396,3,0.3603064999988419,2380.07,0.3603064999988419,2380.07,0.44706241599851637
valid,valid_n18_0001_deep,18,99,2,2,1,2063.975,1996,1109,1109,3,0.007394666998152388,1964.9950000000001,1900,1055,1055,3,0.04956408299767645,1884.475,1820,1009,1009,4,0.24356120900120004,1884.475,0.24356120900120004,1884.475,0.3005199589970289
valid,valid_n18_0002_shallow,18,75,2,2,1,1240.785,1196,692,693,3,0.005430749999504769,1212.145,1168,680,681,3,0.03578770800231723,1191.2849999999999,1148,664,665,3,0.16126512499977252,1191.2849999999999,0.16126512499977252,1191.2849999999999,0.20248358300159452
valid,valid_n18_0003_mixed,18,92,2,2,1,1826.98,1764,1020,1020,3,0.007057999999233289,1724.2199999999998,1664,970,970,3,0.04600037500131293,1667.14,1608,950,950,3,0.22087404200283345,1667.14,0.22087404200283345,1667.14,0.27393241700337967
valid,valid_n18_0004_shallow,18,27,2,2,1,295.305,280,237,237,1,0.00180125000042608,295.305,280,237,237,1,0.0017918339981406461,295.305,280,237,237,1,0.0017722919983498286,295.305,0.0017722919983498286,295.305,0.005365375996916555
valid,valid_n18_0005_deep,18,188,2,2,1,4302.195,4172,2225,2225,3,0.0151068330014823,4127.215,4000,2135,2135,4,0.10268999999971129,3979.5750000000003,3856,2069,2069,4,0.5062411250000878,3979.5750000000003,0.5062411250000878,3979.5750000000003,0.6240379580012814
valid,valid_n18_0006_deep,18,143,2,2,1,3086.0950000000003,2992,1577,1577,3,0.011389208000764484,2925.5550000000003,2836,1495,1495,3,0.07649987500190036,2855.5750000000003,2768,1459,1459,3,0.3656083749992831,2855.5750000000003,0.3656083749992831,2855.5750000000003,0.45349745800194796
valid,valid_n18_0007_mixed,18,66,2,2,1,667.65,628,600,600,3,0.0046678340004291385,634.3499999999999,596,576,576,3,0.02983716699964134,609.1499999999999,572,554,554,3,0.14272879200143507,609.1499999999999,0.14272879200143507,609.1499999999999,0.17723379300150555
valid,valid_n18_0008_shallow,18,83,2,2,1,1366.5149999999999,1316,795,795,3,0.0061785420002706815,1214.1950000000002,1168,717,717,3,0.03980095899896696,1193.335,1148,701,701,3,0.1913422920006269,1193.335,0.1913422920006269,1193.335,0.23732179299986456
valid,valid_n18_0009_mixed,18,88,2,2,1,1231.6,1180,814,814,3,0.006782124997698702,1133.52,1084,776,776,3,0.04413941700113355,1071.1999999999998,1024,734,734,3,0.20028658400042332,1071.1999999999998,0.20028658400042332,1071.1999999999998,0.25120812599925557
valid,valid_n18_0010_mixed,18,101,2,2,1,1608.4750000000001,1548,973,973,3,0.007710082998528378,1472.4950000000001,1416,901,901,3,0.05098566599917831,1357.295,1304,843,843,3,0.2393191669980297,1357.295,0.2393191669980297,1357.295,0.2980149159957364
valid,valid_n18_0011_deep,18,234,2,2,1,5691.58,5520,2896,2896,5,0.026128958001208957,5424.82,5260,2774,2774,5,0.1336856660018384,5235.16,5076,2672,2672,5,0.6540377500023169,5235.16,0.6540377500023169,5235.16,0.8138523740053643
valid,valid_n18_0012_mixed,18,92,2,2,1,1178.98,1124,874,874,3,0.0068954999987909105,1084.0,1032,820,820,3,0.0455199169991829,1022.5799999999999,972,794,794,3,0.21726691600269987,1022.5799999999999,0.21726691600269987,1022.5799999999999,0.2696823330006737
valid,valid_n18_0013_mixed,18,125,2,2,1,2088.655,2012,1263,1263,3,0.00972495899986825,2006.1150000000002,1932,1217,1217,3,0.0642699169984553,1948.135,1876,1181,1181,3,0.30215495800075587,1948.135,0.30215495800075587,1948.135,0.3761498339990794
valid,valid_n18_0014_shallow,18,76,2,2,1,1001.6500000000001,956,708,708,3,0.0055743330012774095,939.33,896,666,666,3,0.03591387500273413,910.6899999999999,868,654,654,3,0.16412366700023995,910.6899999999999,0.16412366700023995,910.6899999999999,0.2056118750042515
valid,valid_n18_0015_shallow,18,44,0,2,0,717.73,688,424,424,3,0.0030745000003662426,717.73,688,424,424,3,0.008549124999262858,717.73,688,424,424,3,0.01101945899790735,717.73,0.01101945899790735,717.73,0.02264308399753645
valid,valid_n18_0016_shallow,18,50,2,2,1,591.29,564,414,414,2,0.0034082080019288696,562.65,536,402,402,2,0.021760083000117447,541.79,516,386,386,2,0.10199637500045355,541.79,0.10199637500045355,541.79,0.12716466600249987
valid,valid_n18_0017_shallow,18,51,2,1,0,762.93,732,444,444,3,0.003549083001416875,734.29,704,432,432,3,0.019700084001669893,713.43,684,416,416,3,0.06587062499966123,734.29,0.019700084001669893,713.43,0.089119792002748
valid,valid_n18_0018_deep,18,214,2,2,1,4087.3150000000005,3940,2495,2495,4,0.01853145799759659,3897.435,3756,2389,2389,4,0.12526058400180773,3724.435,3588,2299,2299,4,0.583768708002026,3724.435,0.583768708002026,3724.435,0.7275607500014303
valid,valid_n18_0019_shallow,18,34,0,1,0,714.7350000000001,688,371,371,3,0.002608834001875948,714.7350000000001,688,371,371,3,0.007162000001699198,714.7350000000001,688,371,371,3,0.008818167003482813,714.7350000000001,0.007162000001699198,714.7350000000001,0.01858900100705796
valid,valid_n18_0020_shallow,18,57,2,2,1,796.655,764,475,475,3,0.004017792001832277,745.3549999999999,712,451,451,4,0.026075416997628054,696.495,664,435,435,4,0.12172254100005375,696.495,0.12172254100005375,696.495,0.15181574999951408
valid,valid_n18_0021_deep,18,162,2,2,1,2379.1800000000003,2276,1702,1702,4,0.0132807909976691,2209.98,2112,1608,1608,4,0.08836900000096648,2122.98,2028,1554,1554,4,0.4126355410007818,2122.98,0.4126355410007818,2122.98,0.5142853319994174
valid,valid_n18_0022_shallow,18,58,2,2,1,760.3399999999999,724,542,542,3,0.004072499999892898,686.48,652,508,508,3,0.018491291997634107,665.6199999999999,632,492,492,3,0.054229041998041794,665.6199999999999,0.054229041998041794,665.6199999999999,0.0767928339955688
valid,valid_n18_0023_deep,18,177,2,2,1,3121.83,3004,2002,2002,3,0.014675209000415634,2949.0699999999997,2836,1916,1916,3,0.0984861249999085,2843.41,2732,1850,1850,4,0.4698379580004257,2843.41,0.4698379580004257,2843.41,0.5829992920007498
test,test_n20_0000_deep,20,219,2,2,1,4678.0,4528,2544,2544,4,0.021591708002233645,4467.32,4324,2424,2424,4,0.1451848329998029,4286.44,4148,2336,2336,4,0.6971279999997932,4286.44,0.6971279999997932,4286.44,0.8639045410018298
test,test_n20_0001_shallow,20,65,2,1,0,918.8149999999999,880,585,585,3,0.005374332999053877,885.515,848,561,561,3,0.03520562500125379,864.6549999999999,828,545,545,3,0.14392354199662805,885.515,0.03520562500125379,864.6549999999999,0.18450349999693572
test,test_n20_0002_mixed,20,97,2,2,1,1715.51,1656,956,956,3,0.008276291999209207,1588.0900000000001,1532,894,894,3,0.05523766699843691,1567.23,1512,878,878,3,0.27155299999867566,1567.23,0.27155299999867566,1567.23,0.3350669589963218
test,test_n20_0003_shallow,20,69,2,2,1,887.9000000000001,848,640,640,2,0.005547750002733665,854.6,816,616,616,2,0.036245000002963934,833.74,796,600,600,2,0.17207087499991758,833.74,0.17207087499991758,833.74,0.21386362500561518
test,test_n20_0004_mixed,20,153,2,2,1,2967.76,2864,1750,1750,3,0.01414279199889279,2806.4399999999996,2708,1654,1654,3,0.09477441700073541,2661.9,2568,1572,1572,3,0.45366474999900674,2661.9,0.45366474999900674,2661.9,0.562581958998635
test,test_n20_0005_mixed,20,163,2,2,1,3170.095,3064,1791,1791,3,0.014835333000519313,2968.9950000000003,2868,1699,1699,3,0.09987691600326798,2894.235,2796,1649,1649,3,0.4892976670016651,2894.235,0.4892976670016651,2894.235,0.6040099160054524
test,test_n20_0006_mixed,20,155,2,2,1,3118.0550000000003,3016,1719,1719,3,0.014028875000803964,2962.2949999999996,2864,1651,1651,3,0.09463754199896357,2810.3149999999996,2716,1579,1579,3,0.45457954200173845,2810.3149999999996,0.45457954200173845,2810.3149999999996,0.563245959001506
